,filename,sentence,paragraph_index,paragraphs,num_char_sentence,total_chars
656,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,"•  Consistent with the forecast is stability of market interest  rates close to their current levels initially, followed by a  gradual rise in rates at the longer end of the forecast.",4.0,8.0,183.0,3400.0
657,,,,,,
658,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,"3 The inflation forecast and  expected outcome in 2010 Q4  8 Monetary  policy horizon   6 4 Inflation target 2 0 IV/08 I/09 II III IV I/10 II III IV I/11 II III IV I/12 II -2 90% 70% 50% 30% confidence interval Expected outcome 4 The external environment (i) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations for  the effective euro area  3 2.8 current forecast 2.7 2.7 2.6 2.5 2.5 CF_12 2.2 2.1 2.1 2.1 2.0 2.0 2.0 1.9 2 1.8 1.7 1.7 1.4 1.3 1.3 1.2 1.2 1 0.8 0.8 0 2010 2011 2012 2010 2011 2012 2010 2011 2012 2010 2011 2012 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations  1.40 100 current forecast current forecast CF_12 91.3 90.3 CF_12 89.1 90 86.4 1.35 78.9 79.2 1.33 1.33 1.33 80 1.32 1.31 1.30 70 1.30 60 1.25 50 40 1.20 2010 2011 2012 2010 2011 2012 Brent oil (USD/barrel) USD/EUR  6 Other new data since the Board’s  previous monetary meeting • The Czech economy grew both in y-o-y and q-o-q terms in 2010 Q3 (2.8%  and 1% respectively, s.a.).",6.0,8.0,1209.0,3400.0
659,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,"Its growth was driven mainly by investments in  inventories and solar power stations; • Annual growth in industrial production in October (6.9%) indicates a  continuing recovery, but production fell slightly in m-o-m terms (-0.3%); • The situation on the labour market has stabilised.",6.0,8.0,284.0,3400.0
660,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,"The drop in total  employment almost halted in Q3 (-0.2%), ILO unemployment stagnated  (7.2%) and seasonally adjusted registered unemployment even slightly  increased in the course of Q4.",6.0,8.0,187.0,3400.0
661,,,,,,
662,C:/Modeling/ETA/Czechia/tk_08sz2010_aj.pdf,"• In November, growth in industrial producer prices (2.7%) and agricultural  producer prices (23.4%) was in line with growing global commodity prices.    7 Comparison of actual data  with the CNB forecast 10 forecast 8.8 8.9 9 actual data 8 7 6 5 4 2.8 3 2.7 2.6 2.1 2.0 2.0 2 1 0 GDP (Q3,2010) inflation (November average wage   unemployment  2010) (Q3,2010) (Q4,2010) Note: for unemployment, a comparison of November data with the forecast for the whole quarter 8 Major risks to the forecast Forecast risks are balanced Major risks on the downside: •  Slower-than-expected nominal wage growth Major risk on the upside: •  Growing world commodity prices •  Currently weaker koruna exchange rate 9 Thank you for your attention Minutes of the today’s  meeting will be released on  7 January 2011 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/",8.0,8.0,855.0,3400.0
663,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,Press conference of the  CNB Bank Board 8th Situation Report on  Economic and Monetary  Developments 21 December 2011 The monetary policy decision taken  and the ratio of the votes cast •  At the close of the meeting the Board decided  unanimously to leave the two-week repo rate unchanged  at 0.75%.,1.0,13.0,300.0,4075.0
664,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"2 Reasons for the decision •  According to the existing forecast, monetary-policy relevant inflation will  be slightly below the target in 2012 and 2013.",2.0,13.0,153.0,4075.0
665,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"Headline inflation will rise  temporarily to just below 3% in 2012 owing to a VAT increase, but will  fall back below the target at the start of 2013.",2.0,13.0,150.0,4075.0
666,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,•  Consistent with the forecast is a slight decline in market interest rates at  the start of the forecast and flat rates until late 2012/early 2013.,3.0,13.0,149.0,4075.0
667,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,•  The risks to the forecast for inflation and interest rates are slightly on the  upside compared to the baseline scenario of the existing forecast.,4.0,13.0,149.0,4075.0
668,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,•  The risks to the forecast for GDP and the exchange rate are tilted  towards the alternative scenario as foreign developments have moved  towards the materialisation of this alternative.,5.0,13.0,188.0,4075.0
669,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"3 The inflation forecast and  expected outcome in 2011 Q4  8 Monetary  policy horizon   6 4 Inflation target 2 0 IV/09 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II -2 90% 70% 50% 30% confidence interval Expected outcome 4 The external environment (i) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations for  the effective euro area 7 current forecast 6.0 5.8 6 CF_12 5 4 3 2.7 2.7 2.62.7 2.4 2.4 2.1 2.0 2.0 2.0 2.0 1.9 1.9 1.9 2 1.4 1.4 1.4 1.4 1.2 1.1 1.1 1 0.6 0 2011 2012 2013 2011 2012 2013 2011 2012 2013 2011 2012 2013 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations  1.45 130 current forecast current forecast CF_12 CF_12 120 1.40 1.39 1.39 111.2 109.7 110 106.1 102.6 102.3 99.0 1.35 1.34 1.34 100 1.32 1.32 90 1.30 80 1.25 70 60 1.20 2011 2012 2013 2011 2012 2013 Brent oil (USD/barrel) USD/EUR  6 Developments in the domestic  economy since the Board’s previous  monetary meeting • Growth of the Czech economy continued to slow in 2011 Q3 (to 1.2% y-o-y,  in q-o-q terms GDP fell by 0.1%, s.a.).",6.0,13.0,1269.0,4075.0
670,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"In line with the forecast, the y-o-y growth  was driven solely by net exports.",6.0,13.0,78.0,4075.0
671,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"• October industrial production (1.7% y-o-y; 0.1% m-o-m, s.a.) indicates slowing  economic growth.",7.0,13.0,98.0,4075.0
672,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,• Total employment increased in y-o-y terms in 2011 Q3 (by 0.3%).,8.0,13.0,65.0,4075.0
673,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"The seasonally  adjusted ILO unemployment rate fell in q-o-q terms (to 6.6%, s.a.).",8.0,13.0,83.0,4075.0
674,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,The decline in  the seasonally adjusted registered unemployment rate came to a halt in Q4.,8.0,13.0,90.0,4075.0
675,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,• Y-o-y average nominal wage growth in the business sector decelerated slightly in  2011 Q3 (to 2.7%); in the public sector it accelerated to 1.1%.,9.0,13.0,147.0,4075.0
676,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"• Y-o-y growth in industrial producer prices remained broadly flat at relatively high  levels (5.6%) in November, reflecting only gradually fading effects of the  recent surge in global commodity prices.",10.0,13.0,203.0,4075.0
677,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,"7 Comparison of actual data  with the CNB forecast 10 forecast 9 8.7 8.6 actual data 8 7 6 5 4 3 2.5 2.5 2.4 2.0 1.7 2 1.2 1 0 GDP (Q3, 2011) Inflation (November Average wage   Unemployment (Q4, 2011) (Q3,2011) 2011) Note: in percentages, for unemployment comparison of expected outcome with forecast for the respective quarter  8 Major risks to the forecast The risks to the forecast are slightly on the upside.",11.0,13.0,412.0,4075.0
678,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,Major risks on the upside: •  weaker koruna exchange rate •  higher observed inflation and its near-term outlook Major risk on the downside: •  current and future inflationary pressures from the domestic economy The risks towards lower GDP and weaker koruna exchange rate (as in  the alternative scenario) are intensifying.,12.0,13.0,323.0,4075.0
679,C:/Modeling/ETA/Czechia/tk_08sz2011_aj.pdf,9 Thank you for your attention Minutes of the today’s meeting and  the Graph of Risks to the Inflation  Projection (GRIP) will be released  on 6 January 2012 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/,13.0,13.0,218.0,4075.0
680,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,Press conference of the  CNB Bank Board 8th Situation Report on  Economic and Monetary  Developments 19 December 2012 The monetary policy decision taken  and the ratio of the votes cast •  At the close of the meeting the Board decided  unanimously to leave the two-week repo rate unchanged  at 0.05%.,1.0,12.0,300.0,3610.0
681,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,"2 Reasons for the decision •  Next year, headline inflation will be slightly above the CNB’s inflation  target owing to tax changes, whereas monetary-policy relevant  inflation will be in the lower half of the tolerance band over the whole  forecast horizon including the monetary policy horizon.",2.0,12.0,296.0,3610.0
682,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,"•  Consistent with the forecast is a decline in market interest rates,  followed by a rise in rates in 2014.",3.0,12.0,108.0,3610.0
683,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,•  The overall risks to the inflation forecast are slightly on the downside.,4.0,12.0,76.0,3610.0
684,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,"3 The inflation forecast and  expected outcome in 2012 Q4  7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 IV/10 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II 90% 70% 50% 30% confidence interval 4 The external environment (i) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations for  the effective euro area 3 current forecast 2.6 2.5 2.5 CF_12 2.2 2.2 2.2 2.2 2.1 2.1 2.1 2 1.8 1.7 1.7 1.7 1 0.8 0.70.7 0.6 0.6 0.6 0.4 0.3 0.2 0.1 0 2012 2013 2014 2012 2013 2014 2012 2013 2014 2012 2013 2014 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations 1.30 120 current forecast current forecast 112.2111.8 CF_12 CF_12 1.28 1.28 110 107.0 103.9 101.5 99.5 100 1.25 1.25 1.25 90 1.25 1.24 80 70 60 1.20 2012 2013 2014 2012 2013 2014 Brent oil (USD/barrel) USD/EUR  6 Developments in the domestic economy  since the Board’s previous  monetary meeting •  The Czech economy declined both in y-o-y and q-o-q terms in 2012 Q3,  s.a., with net exports being the only positive contributor.    •  Developments in industrial production, construction output and retail sales  in October continue to indicate subdued economic activity.",5.0,12.0,1388.0,3610.0
685,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,"•  The labour market exhibits signs of slump:  • Total employment saw y-o-y growth in 2012 Q3, but it declined when converted to full-  time employment.",6.0,12.0,152.0,3610.0
686,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,• Unemployment continued to rise in terms of both the s.a. general unemployment rate in  Q3 and the s.a. registered unemployment rate in October and November.,7.0,12.0,158.0,3610.0
687,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,• Y-o-y growth in the average nominal wage again decelerated markedly in 2012 Q3.,8.0,12.0,81.0,3610.0
688,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,•  The inflationary effects of external cost-push factors weakened  somewhat due to slightly lower oil prices.,9.0,12.0,110.0,3610.0
689,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,"7 Comparison of actual data  with the CNB forecast 10 9.0 9.1 forecast actual data 8 6 4 3.0 2.7 2.4 2 1.4 0 -0.8 -1.3 -2 GDP (Q3, 2012) Inflation (November Average wage   Unemployment (Q4, 2012) (Q3,2012) 2012) Note: in percentages, for unemployment comparison of expected outcome with forecast for the respective quarter  8 Major risks to the forecast The overall risks to the inflation forecast are slightly on the  downside.",10.0,12.0,428.0,3610.0
690,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,Risks on the downside: •  weaker domestic economic activity and slower wage growth •  domestic price developments •  developments abroad  Risks on the upside: •  currently higher agricultural commodity prices The koruna exchange rate partially offsets anti-inflationary domestic  developments.,11.0,12.0,293.0,3610.0
691,C:/Modeling/ETA/Czechia/tk_08sz2012_aj.pdf,9 Thank you for your attention Minutes of the today’s meeting and  the Graph of Risks to the Inflation  Projection (GRIP) will be released  on 31 December 2012 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/,12.0,12.0,220.0,3610.0
692,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,Press conference of the  CNB Bank Board 8th Situation Report on  Economic and Monetary  Developments 17 December 2013 The monetary policy decision and  the stance of the CNB • At the close of the meeting the Board decided unanimously to leave interest rates  unchanged.,1.0,14.0,269.0,4910.0
693,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,"The two-week repo rate remains at 0.05%, the discount rate at 0.05% and  the Lombard rate at 0.25%.",1.0,14.0,99.0,4910.0
694,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,• The Board also decided to continue using the exchange rate as an additional  instrument for easing the monetary conditions and confirmed the CNB’s commitment  to intervene on the FX market to weaken the koruna so that the exchange rate of the  koruna against the euro is kept close to CZK 27.,2.0,14.0,294.0,4910.0
695,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,• The Board repeated that it regards the commitment as one-sided.,3.0,14.0,65.0,4910.0
696,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,"This means that the  CNB will prevent excessive appreciation of the koruna exchange rate below CZK  27/EUR by using FX interventions, i.e. by selling koruna and buying foreign currency.",3.0,14.0,185.0,4910.0
697,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,"On the weaker side of the CZK 27/EUR level, the CNB is allowing the exchange rate  to float according to supply and demand on the FX market.",4.0,14.0,140.0,4910.0
698,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,"• More information on the CNB’s exchange rate commitment can be found on the CNB  website (http://www.cnb.cz/en/faq/the_exchange_rate_commitment.html) 2 Reasons for the decision • Consistent with the baseline scenario of the forecast was a significant decline in  market interest rates well below zero, which could not occur in practice.",5.0,14.0,337.0,4910.0
699,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,"• Following the November decision of the Bank Board, the outlook assuming the  use of the exchange rate as an additional monetary policy instrument became the  most likely scenario of future economic developments.",6.0,14.0,213.0,4910.0
700,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,• This alternative scenario showed that a sustained weakening of the exchange  rate close to CZK 27/EUR is needed to eliminate the threat of longer-term  deflation and accelerate the return of inflation towards the target amid zero  interest rates.,7.0,14.0,248.0,4910.0
701,,,,,,
702,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,• The CNB continues to regard the level of the exchange rate commitment close to  CZK 27/EUR as an appropriate choice.,8.0,14.0,118.0,4910.0
703,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,Newly available information confirms the  message that the CNB will keep the exchange rate close to CZK 27/EUR at least  until early 2015.,8.0,14.0,138.0,4910.0
704,C:/Modeling/ETA/Czechia/tk_08sz2013_aj.pdf,"3 The alternative scenario of the inflation forecast  and expected outcome in 2013 Q4  6 Monetary policy 5 horizon 4 3 Inflation target 2 1 0 -1 -2 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval 4 The alternative scenario of the GDP  forecast and outcome in 2013 Q3  10 8 6 4 2 0 -2 -4 IV/11 I/12 II III IV I/13 II III IV I/14 II III IV I/15 II 90% 70% 50% 30% confidence interval 5 The external environment (i) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations for  the effective euro area 3 current forecast CF_12 2.3 2.1 2.1 2 1.9 1.9 1.9 1.8 1.7 1.6 1.6 1.5 1.5 1.5 1 0.8 0.8 0.5 0.5 0.5 0.4 0.3 0.2 0.2 0.0 0.0 0 2013 2014 2015 2013 2014 2015 2013 2014 2015 2013 2014 2015 Consumer prices Producer prices GDP 3M EURIBOR 6 The external environment (ii) Comparison between the current forecast assumptions and the December  outlook based on Consensus Forecasts survey and market expectations  1.35 current forecast 130 stávající prognóza CF_12 1.33 CF_12 120 1.32 109.0108.7 1.31 110 105.7107.5 102.4 1.30 99.5 1.29 100 1.27 1.27 90 80 1.25 70 60 50 1.20 2013 2014 2015 2013 2014 2015 Cena ropy Brent  USD/EUR  7 Developments in the domestic economy since  the Board’s previous monetary meeting • In 2013 Q3, the Czech economy declined by 1.3% in y-o-y terms and by  0.1% in q-o-q terms, seasonally adjusted.",9.0,14.0,1447.0,4910.0
